Date,Ip,Name,Comment,Link
2019-12-25 14:55:59,2okc2sqv,jeronimas,"Sveiki...
keleta kartu buvau uzvaziaves Dariaus ir Gireno g...Noriu padekuoti jusu darbuotojiai kasininkei REGINA...uz labai labai silta bendravima, malonu greita aptarnavima....zmogaus veide matomas noras dirbti uzsidirbti..ir puikus santykiai kolektyve...
Aciu jums maxima...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-25 13:18:32,28merm03,Vytautas,"Kaip MAXIMA kalėdas pavogė.
Pirkau bulves, 2 įpokavimus. Atseit linkėjimai iš kaimo. Iš išorės gražios o pradėjus skusti po puse reikia išpjauti pajuodavusias vietas. O dar ir apie kokybę ženklą uždeda.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-25 12:04:26,28ma29mu,Vida,"Nusipirkome 24d Molo maxsimoje tortuka. Mes jį žinome kaip labai skanu, bet šį kartą negaliu patikėti ką pamačiau. Tortas per naktį pastovėjo šaldytuve neišpokuotas ir norėjome pasipuošti Kalėdinį stalą. Visos braškės pajuodo. Kaip galima imti tokius pinigus ir dėti senas braškes. Žinau kad pagamintus tortus šaldote. Nusivyliau tikrai nusivyliau.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-25 11:49:00,28mcq1eq,Indrė,Nusipirkom ananasą ir visas supuvęs.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-25 08:23:38,2g44cr9d,Vilija,Kalėdom nusipirkom susmirdusia anti,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-24 19:34:43,2ju3l3ts,Urtė,"a*******i!!!!! Atėjo žinutė, kad gimtadienio mėnesį 10% nuolaida pirkinių krepšeliui. Specialiai apsipirkau didesnei sumai (apie ~30€) ir nuolaida turėjo būt 3€. Grįžus namo, specialiai patikrinau čekį, nuolaida buvo pritaikyta 0, 29€. Atėjus aiškintis į Ukmergės g. Vilniuje Maximos informaciją darbuotoja nepaaiškino, kodėl nepritaikyta normali nuolaida. Grįžus paskaičiau, pasirodo prekėm su nuolaida nuolaida netaikoma, tabako gaminiam, alkoholiui irgi ne. Tai kokius produktus pirkt, kuriems nebūtų akcija ir susirinktų 20€ kaina, batono už 20€ prisipirkt??? Neapgaudinėkit žmonių. Puiku, kad atsidarė Lidlas prieš Maximą, nuo šiol tik ten ir eisime. IR IŠSIIMKITE SUGEDUSIAS ANTIS IŠ PREKYBOS, priėjus prie šaldytuvų neimanoma išstovėt nuo kvapo. Vieną dieną iki 23d. galioja, kitą, tos pačios su perklijuotom etiketėm, iki 30d. NEBENUODYKIT ŽMONIŲ.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-23 14:24:10,2ju3l6pc,Nesvarbu,Siaubas ir dar karta siaubias. Ar viena karta išmoksite vertinti pirkėjus???? Atėjau i Klaipėdos dviejų x maxima esančia Šilutės pl ir statybininkų pr sankirtoi. Priejau prie tabako kasos nusipirkt dvieju pakeliu cigareciu o ten belekiek daug zmoniu su mokesciais. Kasininke griestai pasake i bendra eile. Ta prasme??? As tabako kasoi!!!!! Tai ka esant vienintelei tabako kasai pirmenybe suteikiama mokesciams. Trys kasininkes ten sukasi ir ne viena aptarnaut manes negalejo????!!!! Jau esilu perpykusi baisei ir tikrai sugadinot diena su savo siaubunem kasininkem.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-23 08:56:48,28meqcs1,Edgaras,"Esu labai patenkintas Kedainiu centrines maximos zuvies skyriaus darbuotoja, labai greitai ir maloniai buvau aptarnautas.Paprasius isdaryneti karpi, pardaveja labai greitai atliko viska.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/12
2019-12-22 15:58:48,28mephfr,Zita,"Laba diena. 2019.12.19 Varėnos m. Jųsų MAX parduotuvėje pirkau Krekenavos vakume fasuotą žalią sprandinę (nuolaida su AČIŪkortele) ir parnešusi namo išėmusi šią mėsą iš vakumo visa virtuvė prasmirdo, pasirodo ši mėsa sušvinkusi.Noriu sužinoti ar jūsų užsakyta ši mėsa per kokybės kontrolę praeina ar jūs imate nesvarbu kas vakumo viduje ir tokiu būdu apgaudinėjate pirkėjus.Dėl jūsų aplaidumo turėjau 15eurų nuostolį ir teko tokią mėsą išmesti, net šuo nepanoro ėsti.Prašom išsiaiškinti.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-20 10:42:27,5f4sorv2,Ankdrej,"Jau antra kart Grigiskiu maximoj informacijos kasoj manes neaptarnauja kol neoakeli balso! Pirma kart pasiule su priduoto depozito cekiu atsistot i bendra eile kur stovi apie 10 zmoniu, o siandien paprasiau draudimo masinai isigyt, tai pasiule ateit po pietu, nes tipo daug zmoniu pas mane eilei. O as ka ne zmogus???pardaveja ta pati",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-20 10:27:58,66hokb8q,Irena,"Laba diena, 

noriu palikti gerą atsiliepimą apie Maxima Mingaudo g. Vilniuje. Puikiai aptarnauja Božena. 

Ačiū
Irena",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-19 16:12:28,2g5veqsd,Orinta,"Laba diena 
Šiandien Klaipėdoj prekybos centre Big Maximoje ieškojau pirkt dovanų žaislų skyriuje.Likau labai nustebinta dviejų konsultančių paslaugumu, dėmesio rodymu klientui, noru bendrauti ir maloniu aptarnavimu.Gaila, jog neisidemejau vardų.Bet be galo maloniai nuteikė.Ačiū joms.Daugiau tokių malonių žmonių.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-19 13:50:09,28mdsolt,Pagyrunai,"Pasiskelbe apie akcija gyviems karpiams, Ukmergeje nera, paaskino, kad negavo, Vilniuje Bige nera, paaiskino, kad nera, vilniuje ukmerges g 282 nera, paaiskino, kad nera, tai klausimas ar jus cia specialiai meluojat, kad tik zmones pas jus uzeitu, nu neras tai kito s pripirks, zodziu pagyrunai arba kreivaranke vadovybe",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-19 09:26:13,2e7r3saq,Ir atsiranda,"Taip, bus kur pamatysite prasčiausius vaizdus. Iš esmės, tai pati įmonė Maxima kalta. Nėra ko stebėtis, kai ši įmonė moka mažiausius atlyginimus, apkrauna vieną darbuotoją daugybę darbais, amžina darbuotojų kaita ir t.t.. Tad visko sužiūrėti, suspėti vienam darbuotojui - neįmanoma. Žmogus galų gale ne robotas, ir neturi super galių, kad jis sugebėtų idealiai viską jums padaryt. Čia jau iš jūsų tik telieka žmogiškumo ir supratimo. Kitu atveju, nepirkite jei kažkas nepatinka. Maxima nuo to tikrai nepadidins atlyginimų, nesumažins krūvio. O kam tą daryti, logiškai pamąstykite (įjunkite mąstymą)? Nėra prasmės. Ir tam pritariu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-18 22:54:56,28mbt7jk,Valdas,"MAXIMA savanoriųpr.kaunas prekiaujasuper mandarinais kaina buvo 1.99eur dabar 0.99 dėžėse pilna supuvusių, supelijusių tiesiog gražu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-18 22:54:31,28mbt7jk,Valdas,"MAXIMA savanoriųpr.kaunas prekiaujasuper mandarinais kaina buvo 1.99eur dabar 0.99 dėžėse pilna supuvusių, supelijusių tiesiog gražu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-18 20:53:24,2j22aggo,Karolina,"Šiandien Ukmergės Žiedo gatvejė Maximoje norėjau nusipirkti energetini ir išsikeisti pinigus smulkiau. Nuėjus į kasą, manęs paprašė asmens dokumento ar man yra 18 metų, kaip tyčia nebuvau pasiėmus piniginės, tad supratau, kad neparduos, tad gražiai paprašiau, kad pinigus iškeistu bent, kasininkė pareiškė (dar susiraukus, nepatenkinta visa), kad be pažymėjimo nekeis pinigų. Tai nuo kada reikia pažymėjimo/asmens dokumento prašant pakeisti pinigus smulkiau?! Dar karta pasakiau gražiai, kad energetinio nebeperku supratau, tiesiog pakeisti tada prašau pinigus, jinai vėl ta pati pakartojo.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-16 18:49:09,2ju3l10c,Erika,"Gruodzio 15 d.vienoje is maximos parduotuvių pirkau pikantiškų salotų.suvalgius po valandos sustojo skrandis.visą savaitę nepraeina su virškinimu susijusios problemos, ko padsekoje turėau imti nedarbingumo lapelį.nuo šiol jūsų pusfabrikačių skyrių apeisiu per kilometrą",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-16 17:22:25,2e7r3rco,Marija,"Sveiki, 
Pirkome žuvį (skubrę) Gargždų maximoje taip pat ir lydeką, tačiau pradėjus pjaustyti skumbrę iškart pajutome labai stiprų sugedusios žuvies kvapą, net įdėjus į maišelį nebuvo įmanoma būti patalpoje nuo kvapo, pati žuvis buvo pritvinkusi krauju, žuvį teko išmesti, nuo šiol nenesinori pirkti žuvies iš maximos, nes baisu kad ir vel nepapultu sugedusi, sena.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-14 17:19:07,2g44e58a,Vytautas,"Pretenzija dėl tėvelių su mažyliai kasos darbo. Informuojame, kad 2019-12-13 Maxima parduotuvėje, esančioje PC ""Tilžė"" Tilžės g. 225, Šiauliai, apytksliai 18:00 Tėvelių su mažyliais kasoje buvo aptarnaujami visi iš eilės asmenys, o tėvelių su mažyliais niekas neužleido eilėje į priekį. Prašome išnagrinėti šią situaciją ir užtikrinti, kad šio tipo kasose butų aptarnaujami TIK tėveliai su mažyliais ir (ar) besilaukiančios šeimos.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-12 15:43:26,2g44crbm,Darija,"Esu pasibjaurėjusi maximos darbuotojomis!!!! Šiandien vienoje Panevėžio maximoje. Darbuotojų grupė, 5 buvo. Rinkosi šlepetes sau, kai kurios net po kelias dėžes. Priėjus tiek man, tiek kitai klientei, apžiūrėti, o galbūt netgi įsigyti tų pačių šlepečių, jos atsakė: čia mūsų, nelieskit! Baisu... Bandau suprasti ir darbuotojas, ir jos nori įsigyti prekių su nuolaida, bet manau pirmoje vietoje turi būti klientai, o tik tada darbuotojos! Negalima šitaip!!! BJAURU!!!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-11 17:41:08,2e7r451f,Kasininkas,"Daugelis žmonių skundžiasi darbuotojais, jų elgesiu, prastu aptarnavimu ir t.t. Šios priežastys kaip ir išvardintos (tereikia skaityti senesnius komentarus). Pats kaip darbuotojas, darbe labai pervargstu nuo didelės apkrovos. Mano darbas ne vien yra aptarnauti žmones, bet ir tvarkymas salės, atliekant ir kitus įvairius darbus. Darbe, bent jau iš kitų girdint esu labai teigiamai vertinamas. Bet tai didelė kaina sveikatos. Kai net pajaučiu, kad jau atsiliepia tas labai. Labai ima trūkti energijos, labiau ir greičiau pavargstu, fiziškai tampi silpnesnis, psichologine prasme irgi...Darbe turiu nemažai gebėjimų dirbti, atlikti darbus, sprendžiant daugelius dalykus. Ir net pats ilgą laiką svarstau, galvoju palikti šį darbą. Mano išėjimas labai susilpnins, nes jau yra nemažai buvusių kolegų, kurie dėl geresnių darbų paliko mumis. Su naujomis kolegomis yra sunkiau dirbti. Nes anksčiau darbus būdavo galima pasiskirstyti, visko pačiam nereikėdavo daryti. Dabar turiu viską pats daryti, kad darbas būtų gerai atliktas. Iškrentu aš, suprastėja parduotuvė. Ir dar likę stiprūs kolegos taip pat mąstantys keisti darbo pobūdį, palikti ir pan. Jeigu jūs taip galvojate, kad prekybos centre mes lengvai ir konkretų vieną darbą dirbame, labai klystate dėl šito. Jei manote, kad mes daug gauname, vėlgi labai klystate. Paprastų darbuotojų atlyginimai net nesiekia 500. Ir tai žiūrint kur dirbi. Kitur ir tai, net 400 tikriausiai negauna į rankas. Kas daugiausiai gauna, tai tik vadybininkai ir kiti aukštesni užimantys darbuotojai. Prekybos centre ir vyksta darbuotojų kaitos, išeina geri, nes jie jau išsekinti, išnaudoti iki tam tikros pajėgumo ribos, kai jau atsiliepia sveikata ir pan. dalykai. Ateina nauji, nes reikia, kad kažkas dirbtų. O iš naujų nieko gero. Prastesnis aptarnavimas, atliekamas darbas ir pablogėja parduotuvės įvaizdis ir sukelia jums pirkėjų pačių problemas. Ir ką čia gali padaryti, nevertina Prekybos centrų vadovai mumis kaip žmones. Esame kaip gyvūnai, ariantys arkliai. O bent jau norėtųsi iš pirkėjų supratingumo ir bereikalingai neapkrauti mūsų darbais (pvz paliekant prekių, prekes bet kur numetant, primėtant taip užkraudami papildomai mūsų darbą ir laiką, poilsio dėl to turime mažiau).",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-11 16:50:52,2fbasni5,eugenijus,Vilniaus akropolyje pirkta kepta antis idaryta obuoliais buvo tinkama tik ismetimui.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-11 09:49:32,2e7r4051,Nieko nuostabaus,"Kad jūs nusiviliate kokiu nors prekybos centru, nieko nuostabaus. Pats kaip prekybos centro darbuotojas taip pat nusiviliu ne tik savo darbu, bet ir labai klientais (pirkėjais), kurie galėtų būti kur kas supratingesni ir pan. mūsų darbu. Žinoma neigiamas elgesys nėra geras dalykas. Pats stengiuosi taip nesielgti ir labiau dirbti pirkėjų naudai, jei tai yra mano galioje. Tik deja to nesulauksi iš savų pirkėjų. Na, bet čia tokia visų prekybos centrų politika. Kad jums leidžiama labai daug visko, o darbuotojai beveik nieko. Bet yra visokių žmonių, ne visose prekybos centruose bus tinkami, teigiami ir t.t. darbuotojai. Tai tik dėl įvairiausių priežasčių kaip pavyzdžiui atlyginimai, darbo krūviai, darbuotojų trūkumas ir t.t. Šios problemos yra labai sudėtingai sprendžiamos arba neįmanomos spręsti. Prekybos centrų kiekis didelis. Orientuojasi ne į kokybę, o į kiekybę dėl pirkėjų patogumų (pvz arčiau namų, ar pakeliui grįžtant į/iš darbo/mokslų). Įsivaizduokite taip, kiek jums trunka vykti iki kito miesto galą? Esu Kaunietis duosiu kaip pavyzdį, gyvenant Domeikavoje, jums patogiau vykti būtų į Mega ar į Akropolį (arba atvirkščiai gyvent panemunėje, Šančiuose ar iš toliau)? Mega yra arčiau Domeikavos, o Akropolis gaunasi tolokai (miesto centre, tas visas judėjimas ir t.t.). Čia tik pavyzdys. Akropolis turi Maxima, Mega turi Rimi. Sumažinam prekybos centrus dėl kokybės, būtų patogumas ir didelis noras vykti į kitą miesto dalį sugaišant daug laiko, kuro ir pan. dėl kokybės? Man įdomus toks klausimas. Dėl kokybės turėtų prekybos centrus žiauriai sumažinti. Iki tiek, kad jums kelias būtų iki kito miesto galo. Taip prekybos centrai su jumis ir žaidžia. Kiek daug prekybos centrų, o visur žmonių (pirkėjų) pilną. Nes vienas prekybos centras nepajėgs aptarnauti puse miesto gyventojų (net dirbant visoms kasom). Kol bus pirkėjų, tol apie kokybę pamirškite.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-10 18:50:39,2nom5g1v,Giedrė,"Noriu labai išpeikti Kauno Šilainių ""Maximos"" (Šarkuvos 1) kasininkes už grubų elgesį ir pakeltą balso toną prieš klientus. Nors ""Maxima"" parduotuvės įsipareigojusios pirkėjams, perkantiems nuo 5, - eurų kasose pirkėjui paprašius išgryninti iki 100, - eurų, šioje parduotuvėje tai padaryti beveik neįmanoma, nes čia AMŽINAI vyksta inkasacija ir kasininkės ""tvirtina neturinčios pinigų"", tai per vėlai joms pasakai, tai banko kortelė ""neveikia"" - žodžiu per 12 šių metų mėnesių pinigus nusiėmiau tik 1 kartą ir tik 50, - eurų. Aš suprantu, kad Jums liepia vadovai neduoti pinigų pirkėjams ir juos ""maudyti"", bet net paprašius duoti smulkiom kupiūrom po 5 ar 10 (kurių kasoje turėjo būti apie 400, - eurų - aš pati dirbu prekyboje ir iš matymo galiu pasakyti, kad kasoje buvo net daugiau) kasininkė krapštėsi su ""neveikiančia banko kortele"" (kuri pakeista prieš du mėnesius) ir negirdėjo, net kai pasiūliau pastovėti ir palaukti, kol ji suprekiaus 100, - eurų - ji liepė kreiptis į informaciją, kuroje darbuotoja pasiūlė išimti iš sąskaitos pinigų už papildomą mokestį! 
Visai negerbiami prekeiviai, 
Nesiskelbkite atliekantys 100 darbų ir paslaugų, nes visos jos nekokybiškos ir tik dar daugiau žmonių apsipirkinės kituose prekybos centruos, kur mažiau žada ir viską išpildo, be to dar nesugadina nuotaikos kasininkės kurios ""VISĄ LAIKĄ TEISIOS""! Eilinį kartą nusivyliau Jūsų darbuotojų kompetencija... ir deja Jumis!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-10 11:34:19,28mbspr7,Edita,"Kretingos maximoje X rytais prieš darbą apsiperku savitarnos kasose, dirba labai malon ir paslaugi pardavėja Lina, kuri padeda surasti prekes, kurių pati nerandu, nuosekliai visada paaiškina. Visada su šypsena pasitinka ir išlydi palinkėdama geros dienos. Šaunuolė!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-10 09:47:14,2e7r4051,Vienas dalykas,"Su pistacijomis, man atrodo nėra (nebuvo) taikoma su ačiū kortele. Bet buvo vieniems akcija, bet ne visoms. (pvz fasuotiems tik). Nuo 10 dienos yra sveriamiems. Kitoms išvardintomis prekėms buvo su ačiū kortele. Majonezui galiojo tik 5-8 dienomis. Nežinau, kaip kitur kas. Bet kur aš dirbu, tai akcijos yra pritaikomos iki galo.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-10 09:20:26,2e7r4051,Vienas dalykas,"Kaip konsultantas (kasininkas), dažnai girdžiu iš pirkėjų tokius klausimus dėl nuolaidų. Tai, kai paklausiu, o ačiū (pvz savitarnoje) nuolaidų kortelę panaudojote? Dažnas atsakymas ne. Taip, kad pirkėjams reikėtų įdėmiau įsiskaityti su kuo yra taikomos nuolaidos. Raudonomis iškabintomis vienintelės būna be nuolaidų kortelėmis, kitomis (geltonom/oranžinėmis) yra taikoma tik su nuolaidų ačiū kortele. Nežinau kaip kitose Maxima parduotuvėse, bet įprastai paskutinę dieną turi galioti akcijos iki sueinant naujai dienai (iki 00 val.). I su pistacijomis yra tik nuo 10 dienos. Pats asmeniškai nekreipiu dėmesio ką skelbia Maxima puslapis. Bet jei apsipirkinėjama Vilniuje arba Kaune dirbančiose visą parą. Tai ten gali ir nesuveikti naujos akcijos (jei jos būna iš anksto paskelbtos).",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-09 20:47:28,2der1kpl,Aida,"Jau kelinta kartą atvykus į parduotuve norimų prekių nusiperkame be nuolaidos. Nors internetineme jūsų puslapija paskelbta nuolaidą. Tai kad paskutinė nuolaidų diena tai reikės galite netaikyti nuolaidu? Prašau neklaidinti klientų. Akcija nebuvo pritaikyta majonezui, koldunam, pomidorų padažui, pistacijom ir daug kitų prekių.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-09 16:52:19,2e7r4051,Dirbantis,"Man ir būna darbe sunku su žmonėmis. Labiausiai jie erzina, kai eina tokiomis dienomis, ankstyvu rytu, kai dar keičiamos kainos ir nespėta visko pakeisti (antradieniais&ketvirtadieniais). Tada amžiais turi aiškintis su jais. Erzina, kai eina iš priklausomybės į prekybos centrą neturėdami pinigų ir paskui turi palikti prekes (arba ima prekes ir kasoje persigalvoja, turėtų apgalvoti prieš imant prekę ar tikrai tau jos reikia, o ne apkrauti kasininką). Erzina, kai prekes, produktus turi visur primėtyti po salę. O kasininkai prisideda prie salės tvarkos. Ir taip gaunasi, kad mažai dirbančių kasų. Per pačius žmones. Ir kitokie dalykai...Taip, jie mandrūs skųstis, o į save ir savo elgesį pasižiūrėti nesugeba. Būna dažnai, kai man taip norisi pasiųsti tuos žmones, kurie elgiasi netinkamai. Bet tenka susilaikyti nuo blogų dalykų, nes iš karto nepatingės parašyti skundą.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
2019-12-09 12:18:50,2g44dhn0,Aurimas,"Užsipirkom eilinio maximos š...Kalba eina apie Vilniaus Akropolio maxima ir jos ""riešutus"".Kas antras lazdyno riešutas supuves!!!Ten išvis dar yra kokių kokybiškų prekių?Ar viska perka iš ES šiukšlynų ir veža į LT?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/13
